sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
1469,0,47,56,179405,76726,11794,19485,12592,3529,1981,1062
1470,0,34,64,29567,14751,7357,23269,11550,4444,4726,1175
1471,0,40,48,10562,17750,2286,8719,5312,5984,3745,2520
1472,0,61,48,131836,13185,3529,15750,13100,15625,2381,1806
1473,0,87,51,12829,9737,7996,10481,13757,9972,3403,1794
1474,0,90,41,34293,35250,7713,5968,5064,6082,3287,3248
1475,0,91,43,52741,17725,8974,5424,5937,7248,6440,1666
1476,0,70,37,45389,26244,1930,5621,6372,2876,3169,4073
1477,0,54,27,72652,60707,2225,13428,3360,5549,2716,1769
1478,0,57,23,143973,34326,9154,3063,19666,7511,2641,3741
1479,0,50,24,23424,17767,6981,6626,4186,3377,7058,2422
1480,0,64,30,226719,16251,13276,2049,7887,12219,3468,2379
1481,0,70,38,45950,45004,19332,9524,7490,10622,1794,2048
1482,0,66,44,28592,41792,9927,9321,2698,6023,2458,1274
1483,0,78,47,106255,19314,20290,4589,7780,14171,4990,2568
1484,0,63,53,70665,13987,8795,34125,30210,4474,3560,2229
1485,0,61,60,42923,17195,20378,3395,4489,5070,4502,2353
1486,0,75,61,27314,13421,5937,7190,3426,9659,4945,4104
1487,0,70,64,324154,16471,23409,6480,8056,10347,10947,4098
1488,0,77,63,109151,29166,24679,7276,8588,8170,2571,2246
1489,0,81,64,38397,7650,11421,10938,7571,5057,3416,2666
1490,0,75,70,12193,5086,8236,6113,6679,4297,3307,5661
1491,0,87,50,16378,10351,1213,717,5749,7390,4893,2164
1492,0,74,47,76173,17722,9787,1372,2106,1241,1114,370
1493,0,66,47,69364,13778,19573,6043,4079,3213,7014,2765
1494,0,63,37,45150,53855,17459,6026,7455,13890,10149,2328
1495,0,35,51,923141,124969,52988,10568,15924,7355,3236,5111
1496,0,60,47,454489,17022,7774,3378,5295,13152,2442,1706
1497,0,63,30,205256,17175,2056,3705,4789,2068,1383,1712
1498,0,54,35,75276,25968,10740,7470,14429,3726,4814,4461
1499,0,56,20,354492,146618,7954,7715,13749,7103,5982,3016
1500,0,38,26,51017,32755,8268,15067,7109,5063,5005,1828
1501,0,35,34,13421,41366,3308,24667,4356,5330,4165,2196
1502,0,35,37,34556,25553,9314,14588,8104,4039,2149,3671
1503,0,38,56,142134,51134,45312,8965,10696,6589,2193,5095
1504,0,38,57,74153,35453,12927,12510,2538,5589,3199,1797
1505,0,41,60,36778,42025,31246,9207,7419,7759,2135,2287
1506,0,43,57,68568,33779,3423,20905,7196,5932,1851,3958
1507,0,41,61,37322,60879,66301,14320,9379,7422,1503,2354
1508,0,47,61,13650,21821,10163,12180,3493,5664,8502,3049
1509,0,40,54,338833,124240,27768,21940,9505,8686,2496,3354
1510,0,40,56,97506,58204,28506,17572,12313,9240,2344,5247
1511,0,43,56,31715,14788,9975,10716,4846,2751,3181,2341
1512,0,47,51,23132,23534,12191,7334,19844,7280,5441,1431
1513,0,56,61,45134,20349,16477,15651,7763,6943,3059,2021
1514,0,51,66,98053,20070,11403,33985,24789,3847,6306,3146
1515,0,60,61,23507,41615,30824,3378,5583,12566,3728,2894
1516,0,47,69,37699,9526,10663,2541,2757,1214,451,688
1517,0,43,63,30609,35481,10311,12484,8097,5823,6571,1890
1518,0,41,61,502093,16843,15324,2093,1694,1851,765,388
1519,0,34,61,135916,57163,33367,10430,13294,7450,2003,2492
1520,0,38,64,26547,16713,12777,18325,5578,3659,2321,1097
1521,0,29,81,59629,10308,36887,15683,4361,3013,3152,3252
1522,0,38,84,337059,3993,5810,4577,2698,1780,693,569
1523,0,50,83,72467,11835,5354,6689,5847,5654,4037,2001
1524,0,51,81,37324,20102,25180,2508,3212,4545,3686,3125
1525,0,61,67,18219,45350,24570,24271,9092,10669,3873,1714
1526,0,53,64,43443,28060,29706,1220,1931,3295,1235,827
1527,0,44,64,23037,19226,5997,7195,4184,3198,7744,2033
1528,0,50,63,44152,22188,17233,8622,798,7169,4125,3020
1529,0,48,57,107546,18345,3898,4183,1579,2515,1325,1320
1530,0,63,51,18458,19866,7874,10951,15925,7944,3793,2598
1531,0,69,57,20146,7254,6147,8662,4044,4010,3029,1703
1532,0,61,41,43717,57323,7796,4237,6440,5429,2507,2650
1533,0,57,51,64092,23899,27997,10556,6061,5104,1365,1739
1534,0,51,53,10721,26272,10167,8004,4105,4534,3960,1773
1535,0,38,60,45122,15372,51550,7712,6822,4597,3197,1559
1536,0,48,83,71877,6092,15895,14808,3981,6954,8413,2312
1537,0,60,80,397624,12999,13311,16902,11889,8919,5265,1428
1538,0,54,83,136466,50274,33138,17247,23902,7004,4916,2160
1539,0,56,78,87216,21434,35351,21538,17364,4808,10731,3447
1540,0,44,63,100633,91485,12652,27454,9387,8384,3225,3328
1541,0,35,61,27959,26142,12061,19928,12712,5004,3768,2692
1542,0,37,56,64271,29824,8570,3916,2806,3750,1137,512
1543,0,48,41,34861,36805,11714,4244,10404,8592,4868,2929
1544,0,48,57,82945,26946,38580,36913,5171,6921,3865,2382
1545,0,47,63,275548,13993,21696,2688,1796,2624,875,429
1546,0,48,77,112374,25317,21253,29133,5120,9113,3765,1925
1547,0,51,87,58449,14766,7854,24885,10416,10081,3230,4259
1548,0,56,78,117002,8889,7466,821,914,2020,765,234
1549,0,61,77,9010,18295,12718,22865,5785,5333,4285,4389
1550,0,54,77,6076,28252,31030,21744,4550,5445,5417,3040
1551,0,47,70,23254,27564,10300,8979,3046,4186,2280,1307
1552,0,48,63,79232,48176,9576,12045,6138,11020,2869,1800
1553,0,40,50,62046,76584,10883,14246,5042,4419,2849,1803
1554,0,29,35,149946,27265,8208,1072,4901,1098,1366,620
1555,0,34,43,59104,8715,16273,6364,4695,4399,5040,2652
1556,0,35,47,59608,41180,13869,14219,7932,12982,3081,3265
1557,0,51,50,23776,28265,9060,7427,4622,8231,6877,2602
1558,0,43,51,69092,37847,8290,6748,3234,670,637,306
1559,0,35,50,34589,31089,33899,11846,7129,3994,1906,1939
1560,0,37,54,43567,11593,2202,12278,4663,5291,3991,1818
1561,0,20,67,53323,23467,24431,34938,6552,3233,6906,1047
1562,0,43,80,19145,17447,22248,11749,5943,6727,3135,1301
1563,0,56,74,52361,25599,5493,16498,5127,7689,2251,1352
1564,0,38,70,140930,108503,10439,52270,7629,5671,1600,1262
1565,0,50,63,46580,23300,3082,23975,6626,5896,5822,3499
1566,0,43,61,30087,45701,36777,28124,13437,8143,2723,1220
1567,0,27,66,101338,42150,20752,37521,18413,4580,2074,2064
1568,0,35,61,147886,51483,12276,7299,3458,4316,1849,1708
1569,0,26,50,240545,94176,22950,7499,15582,6272,1514,2982
1570,0,30,51,30497,21357,2090,35029,10651,7662,2253,1635
1571,0,47,44,84827,19001,4349,14139,6941,7674,3301,1788
1572,0,44,50,157798,15610,8838,3736,8689,1568,443,287
1573,0,51,63,24612,20571,22754,9358,4045,4257,7517,1357
1574,0,47,51,19278,54232,9552,11729,6875,6074,4188,2428
1575,0,37,63,15542,22781,18428,36467,4576,5638,3207,4295
1576,0,41,67,161314,36248,31726,9804,8388,7332,2198,4665
1577,0,29,64,321035,16655,14977,1263,1900,917,551,361
1578,0,40,66,38741,39112,8185,8828,6199,10918,4289,2419
1579,0,47,54,29947,25523,13533,4971,6749,6033,1481,1314
1580,0,43,44,26255,46223,10420,11922,13343,5990,1626,4577
1581,0,57,34,12455,50301,15966,2217,6428,7191,4796,3509
1582,0,53,40,69664,37999,29900,9158,13875,9479,2701,2407
1583,0,51,43,74898,33497,23400,23710,27762,8378,4240,1660
1584,0,56,51,29413,39410,19263,29214,10699,10242,5308,3830
1585,0,57,54,31771,37207,21677,5087,25071,8153,3199,2368
1586,0,53,63,23825,23905,32767,16992,5558,5778,5251,1209
1587,0,53,64,6307,26172,21720,6972,10943,6529,7999,2681
1588,0,38,44,52206,28919,2167,1243,934,939,530,313
1589,0,40,48,18974,44083,31253,6212,8356,10602,5546,978
1590,0,30,40,51321,49075,33375,5569,9208,3542,2449,2201
1591,0,37,44,24833,10616,27797,2732,10755,7109,1904,1683
1592,0,56,56,4107,17743,4016,6143,3960,5260,6879,1210
1593,0,48,50,20282,55957,7987,16422,8478,4742,2595,2313
1594,0,51,57,39632,19631,17708,24071,7549,3331,1622,4538
1595,0,35,60,106510,45714,49357,26660,11860,3908,9568,1825
1596,0,29,66,10392,18369,5915,15530,8788,4632,4346,3971
1597,0,30,57,13500,27926,3825,1880,8113,2388,2691,1917
1598,0,40,41,164777,74575,9573,18082,9081,12307,6069,1878
1599,0,48,30,30939,75814,29689,6239,5584,8716,2653,4747
1600,0,48,27,34821,46285,10417,22273,8735,9143,4723,1542
1601,0,51,51,19743,14110,10584,21979,4997,4374,4917,2869
1602,0,56,51,32895,34586,12491,1905,6432,10037,3144,3161
1603,0,57,54,7120,44424,19499,11109,8783,7581,2536,1766
1604,0,61,64,24896,25195,49711,8065,6611,12380,1750,2197
1605,0,75,61,10684,1776,7540,4747,3634,5398,1924,2584
1606,0,74,66,23992,23150,8516,10454,6488,7674,3199,2904
1607,0,66,66,42684,51769,21803,8582,6657,4329,2629,2690
1608,0,64,54,7208,28747,2172,17042,4396,6141,4907,1869
1609,0,60,44,64732,9525,3350,3139,2245,3669,1034,270
1610,0,60,47,27333,16881,15680,1542,6595,5909,3668,3445
1611,0,57,43,21469,51212,17598,2573,10321,3230,4565,3016
1612,0,64,43,25084,15105,1592,13694,4453,7223,2967,2289
1613,0,66,47,16791,11156,4711,7610,5317,6569,3065,1934
1614,0,63,53,359306,16556,11630,23528,7039,5803,2461,1913
1615,0,78,60,30173,7708,5342,7562,11612,3906,3707,2177
1616,0,64,63,30575,31585,21546,19289,20567,4836,2906,2305
1617,0,57,51,41340,39789,2653,5429,1960,6640,4755,1977
1618,0,61,44,84046,40255,21065,10140,5349,11609,4233,1743
1619,0,57,41,9295,43305,14437,6951,2373,8617,9265,3615
1620,0,74,30,31800,17859,3975,4263,3842,7491,3798,2092
1621,0,60,41,116536,58529,33070,7557,21518,4091,1527,3165
1622,0,40,35,173665,177997,39281,18909,11012,5172,2378,2589
1623,0,44,41,11381,11528,8934,6919,3185,6558,2267,2390
1624,0,26,44,46358,32010,4551,17263,15440,2933,3655,1736
1625,0,48,41,35025,13641,6649,661,5571,6301,2402,1768
1626,0,66,47,31555,29627,9436,13369,6527,7546,1718,1455
1627,0,64,38,27224,36724,14614,7378,10437,11139,4214,2976
1628,0,75,23,87896,10988,831,627,3312,1895,1303,268
1629,0,66,30,15800,46798,16795,26156,6613,10952,4240,2510
1630,0,64,30,92828,6471,6594,1860,6234,1931,634,793
1631,0,50,48,22222,33100,66091,19152,7730,5019,2334,2923
1632,0,57,74,76083,7401,10149,14095,5036,11143,3441,2274
1633,0,41,74,494558,79721,61135,8119,23640,4086,3692,1418
1634,0,40,70,18687,28437,15678,5908,7310,5988,3113,1335
1635,0,53,51,34310,41902,7925,8222,13249,8255,2342,1149
1636,0,38,48,113958,36566,15580,24891,9883,5704,2930,2259
1637,0,51,50,17233,51562,12702,34247,3740,8556,3812,1749
1638,0,51,54,10108,36399,42647,6239,7964,9318,2729,1710
1639,0,48,63,19918,29327,9541,13337,8856,5477,2098,2662
1640,0,50,75,126839,8397,37905,20392,8558,6828,4287,3475
1641,0,44,70,159545,133734,63616,13321,5522,11204,4979,4479
1642,0,37,66,24843,67965,22162,24153,16385,5687,2142,2065
1643,0,40,69,56168,43262,47576,12352,15809,14668,2798,3319
1644,0,43,60,26168,12461,13464,6734,7283,4030,2582,3387
1645,0,60,53,88762,25629,13629,4318,26271,11610,3415,3313
1646,0,80,47,31224,23050,4108,9512,12266,12381,2001,2631
1647,0,69,44,121174,43588,17527,17328,9593,3871,3415,1166
1648,0,63,37,165398,88626,28281,11556,4109,10013,2288,1372
1649,0,48,41,94841,13455,2066,5397,2533,1315,738,981
1650,0,38,47,32118,17149,7344,4721,3427,3864,2739,916
1651,0,38,48,85763,49509,18226,26895,3170,4951,9584,6336
1652,0,38,47,485734,97829,18388,20736,15417,9561,11478,4046
1653,0,50,48,72885,13555,6580,8159,9878,5705,1189,1743
1654,0,48,54,288797,16045,3269,29687,15788,4854,6342,1961
1655,0,57,56,211954,8362,13269,10688,12900,5062,3219,3424
1656,0,61,54,107786,33911,4321,7181,7827,4041,2590,816
1657,0,53,56,21933,56150,37391,10847,10780,10862,2787,3173
1658,0,60,37,366790,11821,1194,1340,1820,2650,946,266
1659,0,63,26,100450,50723,15129,9708,8516,17673,3677,2571
1660,0,53,38,123175,50645,35215,16200,7201,3508,858,1484
1661,0,47,35,756380,99589,33458,12217,12904,7933,4323,4138
1662,0,38,56,124492,28330,32158,26692,8499,6754,4397,4248
1663,0,27,67,44546,29996,27424,15041,7996,5976,3797,3231
1664,0,41,77,24651,3362,11808,18190,6912,4465,2584,1843
1665,0,51,81,25423,26714,20089,5753,10306,7313,3165,1683
1666,0,57,66,825060,79476,20374,16199,13701,16936,4385,2445
1667,0,60,57,57504,36126,15102,5544,11142,5138,2946,1081
1668,0,54,43,29583,63042,19052,17535,7813,7463,1983,2225
1669,0,60,53,113978,3477,10894,9436,2724,5184,2186,6188
1670,0,61,48,9878,32305,3944,3725,1801,7618,1428,3933
1671,0,60,44,576067,112351,27415,15113,10493,13026,11847,27480
1672,0,63,47,87725,41358,18638,16110,11166,7282,4835,2343
1673,0,61,37,14810,35535,14386,18108,4697,14538,1963,2146
1674,0,51,48,44508,47815,28677,7503,6178,6317,2298,1831
1675,0,57,64,36512,14281,44532,4469,6203,8333,1385,2374
1676,0,53,75,48118,20498,42250,11503,15272,5153,2474,1358
1677,0,43,67,367817,24193,5685,4669,4702,2805,1377,626
1678,0,47,75,11642,15660,26698,8475,6068,4993,3289,1572
1679,0,44,66,69523,29262,20987,4911,7433,6526,4622,1923
1680,0,57,60,27631,4923,10507,6755,13317,5364,2797,1017
1681,0,53,69,84705,45649,39733,10947,8365,4858,4243,2556
1682,0,47,47,409527,182266,19050,6826,20708,9250,4057,3438
1683,0,37,38,1144621,112615,32788,11195,28798,6999,2670,2332
1684,0,24,23,977426,173560,15013,21271,11636,16037,622,690
1685,0,27,7,615059,61772,6443,7870,17036,5597,2593,2185
1686,0,50,23,48908,10285,8170,5427,1900,8677,965,761
1687,0,51,29,449825,65934,29519,12677,16660,5759,7799,2700
1688,0,63,38,1717778,77686,43306,19030,38535,38205,7068,2323
1689,0,51,56,735448,60588,55357,26026,12752,3073,2862,905
1690,51,51,56,493276,112268,36068,17547,23642,18152,8080,1553
1691,51,51,56,804568,73247,19783,10290,9089,8765,3018,1256
1692,25,51,56,395551,12465,2626,1499,1640,574,287,150
1693,0,35,56,90203,35561,23994,7494,9613,4927,3072,1167
1694,0,37,56,1490834,101067,41275,22339,16445,10923,6091,2324
1695,0,24,47,172104,102188,9862,12071,11926,11471,2634,3711
1696,0,24,43,52609,69793,33185,19488,6642,2913,3326,3473
1697,0,20,38,2464937,656868,273109,82707,26211,49143,15246,2431
1698,0,29,54,1294937,8973,14557,90552,13815,16107,5260,3107
1699,0,27,67,391406,12626,4089,5791,2600,1766,290,126
1700,0,44,60,670929,42671,5417,13766,8998,8045,1221,894
1701,0,53,47,453706,279931,11207,41801,14262,20036,4313,2492
1702,0,44,47,12983,23201,5361,10215,3993,2189,2915,1779
1703,0,41,51,122535,23083,7323,8546,3220,4950,1859,1594
1704,0,44,29,52088,25552,4315,4211,11505,4067,1387,1501
1705,0,48,40,70936,61318,18058,13967,4959,6879,1216,711
1706,0,51,30,32311,27607,7324,3513,13278,3059,766,1092
1707,0,43,27,37779,54628,8066,14725,5943,4243,3599,1216
1708,0,43,37,24147,21827,9347,7952,7097,4142,1544,1008
1709,0,35,51,21113,25470,56394,15039,7141,3436,1339,1571
1710,0,30,54,11926,25427,2942,6302,2742,2033,1094,1085
1711,0,35,64,43493,28224,17012,20422,8814,5240,2019,788
1712,0,26,53,13059,50518,6535,5354,15338,3579,1686,2136
1713,0,41,43,11600,12844,9800,8246,3456,4725,1269,662
1714,0,38,50,27715,30451,13914,6699,6672,2073,1928,687
1715,0,37,50,11312,18170,22282,13838,11969,3330,2135,1427
1716,0,26,67,45749,64214,40315,26123,6400,2623,1558,1026
1717,0,17,70,33203,30643,16792,33375,6424,6099,2696,475
1718,0,14,60,30680,33709,3310,3516,2288,1103,387,259
1719,0,20,48,39741,25786,1635,7045,3090,3404,1681,954
1720,0,41,44,14658,22523,12996,18479,13793,8799,2706,1880
1721,0,41,27,27295,30195,3040,5880,5247,2915,991,694
1722,0,50,40,11943,48763,12310,26778,12026,4906,2310,1637
1723,0,53,38,24577,27427,4540,4154,5731,4981,673,1326
1724,0,56,43,4881,6220,36420,4079,13099,9495,1511,1161
1725,0,53,53,10507,45487,12889,23002,8719,4327,1513,912
1726,0,56,63,13064,10567,18908,6553,3451,2850,2814,998
1727,0,47,88,10918,11588,69181,3554,7996,4777,1010,1308
1728,0,29,80,10498,37864,8550,12583,3071,2485,1272,874
1729,0,34,81,266022,9634,1010,9505,3544,1550,412,151
1730,0,27,74,20975,48908,30709,8501,6937,4438,1689,750
1731,0,30,60,22169,53874,55027,5706,7676,7919,2431,934
1732,0,29,63,6305,35646,25227,5492,6740,2682,2219,1428
1733,0,35,53,16776,36895,7903,4414,4405,6515,3062,671
1734,0,47,60,11561,10596,10136,12863,1111,4802,1560,1028
1735,0,44,51,7299,46012,13651,4920,4011,4215,1277,672
1736,0,41,50,19302,46248,24985,3705,6550,1971,2983,1455
1737,0,34,50,41206,49841,6451,11049,8817,3871,1841,827
1738,0,26,38,25359,46277,17520,13162,14479,5829,1671,1580
1739,0,29,41,15855,37761,17024,9532,7840,6563,811,1165
1740,0,35,56,24953,15673,10293,72242,11709,3922,1910,1196
1741,0,34,57,93794,110236,11748,36445,15450,7548,943,1673
1742,0,35,63,23803,23751,2666,20732,5159,3945,2580,2168
1743,0,37,53,11068,23669,2163,3079,3475,3565,1225,1383
1744,0,43,30,11071,36430,11640,2348,7522,3606,2117,2474
1745,0,48,48,20805,31890,73191,17139,9144,8727,2272,1009
1746,0,63,47,1874,6829,1682,6698,3392,5480,956,1236
1747,0,67,60,24795,14173,2072,13011,3171,5251,1691,2265
1748,0,69,66,10307,18270,4816,10831,6764,3213,1721,720
1749,0,69,61,42151,34297,33558,16415,10830,6162,1396,1692
1750,0,48,40,234728,95924,1006,1478,5961,4608,1981,2971
1751,0,35,41,23994,54042,20816,13535,11118,4244,1407,613
1752,0,21,47,392405,126148,15309,84810,13613,5668,1782,2001
1753,0,23,44,24979,26715,14058,9781,7719,4530,536,1354
1754,0,37,66,50959,58772,14226,13137,7921,13422,1892,1352
1755,0,41,67,6728,28011,4169,17409,5053,4119,684,1824
1756,0,60,66,18208,23224,6841,10387,3252,4610,821,931
1757,0,50,69,25157,34267,26495,17001,5303,3054,1166,847
1758,0,34,75,37442,62755,19575,34566,15281,4020,3318,1138
1759,0,23,61,42814,43721,1436,2742,2679,1729,486,213
1760,0,17,56,50202,55313,5591,20340,6868,6483,1334,1574
1761,0,40,51,14334,9517,7561,3068,5067,4637,4108,1536
1762,0,50,61,24560,11070,19547,14093,5389,3933,1617,1237
1763,0,57,75,22876,34431,18474,6968,7623,4429,1486,2414
1764,0,67,78,15362,9906,4773,2714,1547,3667,2191,1536
1765,0,47,83,11733,20996,25037,6711,7440,1788,1295,981
1766,0,35,77,66418,29408,6875,23815,6828,2030,1551,654
1767,0,38,84,18731,8433,10545,17445,6445,3555,2351,1365
1768,0,29,91,41658,6930,10375,8361,5798,2556,1645,788
1769,0,41,90,98435,26223,20596,12498,8201,6619,1489,1471
1770,0,51,88,24924,39425,17442,10604,3207,6086,1116,753
1771,0,60,78,28364,8519,2858,4778,5046,3356,991,1793
1772,0,53,75,58965,20779,20629,2625,1433,2381,606,332
1773,0,44,80,39162,39166,10906,85643,14073,6528,1224,2539
1774,0,38,83,2566,43858,14392,36316,6541,3968,987,1027
1775,0,16,90,25560,74665,67354,12897,8828,4632,2007,417
1776,0,30,78,15881,11466,1034,3752,6538,3758,1119,1035
1777,0,50,74,15195,8788,5420,10190,5449,5462,3996,1472
1778,0,47,66,7815,51974,12787,11348,6665,2154,752,2007
1779,0,51,63,112326,18735,11160,4129,5631,1868,239,455
1780,0,53,63,82383,30215,3694,9271,11470,10702,1455,2793
1781,0,43,60,27903,45901,17002,18794,7399,7559,2374,2541
1782,0,50,63,17156,63453,25767,15204,9875,5443,2092,1726
1783,0,63,48,46957,28705,1668,2004,5284,6451,1240,652
1784,0,37,43,343841,68008,5201,4580,3532,1659,696,733
1785,0,37,51,8024,10810,13660,10500,2061,3397,814,1577
1786,0,37,60,8531,14291,34805,13486,9312,3583,2044,1577
1787,0,37,78,17973,17184,15591,16393,10711,10573,1944,861
1788,0,54,93,46063,38997,43192,4739,10040,8199,1194,1253
1789,0,51,87,112651,46774,18360,19809,5195,6032,1428,541
1790,0,63,80,46331,24496,21293,14491,9446,8351,1073,1527
1791,0,48,66,110643,23213,2205,1844,1044,1461,273,433
1792,0,47,61,7700,43458,19895,5399,7141,6155,2020,2027
1793,0,43,67,39299,12435,20001,9498,3846,2481,2472,848
1794,0,57,57,9645,9007,3622,1966,6162,7836,1024,578
1795,0,54,69,61471,48203,31211,7080,9438,3138,1753,2179
1796,0,48,80,15323,24465,33396,8426,2296,3530,942,436
1797,0,48,75,337065,26932,10793,26660,16003,4013,1661,1356
1798,0,23,77,20224,72253,23268,6723,22162,5589,1235,967
1799,0,21,78,27044,75620,41872,22890,12888,5076,3335,1311
1800,0,30,80,68889,3360,3215,10128,1590,1998,430,356
1801,0,51,80,51140,9163,12823,5648,4580,11259,2711,1160
1802,0,54,97,21523,8983,39903,33320,11319,5692,1199,1447
1803,0,54,100,27001,43915,60008,3010,8748,3898,1879,1738
1804,0,50,96,15715,14358,16190,5078,3579,2776,1004,1301
1805,0,24,100,36952,16166,67107,6368,4078,2982,1199,947
1806,0,27,100,21519,17935,30160,27899,9333,7355,2286,842
1807,0,38,97,26185,29721,5282,18699,5771,4752,1676,970
1808,0,40,100,8498,9611,28592,11466,5480,4993,1925,886
1809,0,51,100,74687,18794,10968,52908,4319,7249,1513,1698
1810,0,38,84,279348,154937,13326,33228,6399,5677,2066,1102
1811,0,30,94,23964,24226,16361,41152,3724,4018,2216,738
1812,0,40,81,28976,10667,5518,2277,4443,3888,1021,863
1813,0,47,77,28779,9104,14809,8561,6995,5202,1294,1356
1814,0,63,81,15802,30021,20011,5339,8870,7345,4090,3782
1815,0,67,64,21162,43461,10034,1983,4726,4147,1740,1238
1816,0,63,74,36035,10529,10385,18332,9254,5100,1888,1725
1817,0,53,77,15697,3088,6180,19837,13233,1934,2109,1409
1818,0,47,83,14029,8271,22650,1465,5317,2373,2259,1820
1819,0,56,88,55269,14820,7308,2392,4946,4811,713,2345
1820,0,54,87,111828,21310,21128,19387,9620,6458,3663,1568
1821,0,47,74,827656,219189,17380,44519,29663,9815,4656,10042
1822,0,54,67,224784,40807,44482,14547,17314,15447,5776,2458
1823,0,53,60,374175,26515,2487,5113,18214,6233,4692,3320
1824,0,61,57,4666,7494,8674,5654,5593,4193,2116,2852
1825,0,78,75,7960,6830,8178,14998,1972,4485,3728,1624
1826,0,70,69,11559,17232,8374,4632,4772,2808,1875,1908
1827,0,54,69,273446,76126,7330,5867,1736,3549,2542,1331
1828,0,51,74,10416,24138,26951,14319,8112,10698,1635,842
1829,0,50,66,26712,16613,9939,15998,8029,4671,759,903
1830,0,40,74,4345,18842,18173,11122,5085,1878,1583,1262
1831,0,27,84,121027,34598,22773,1030,985,401,403,560
1832,0,17,83,14457,18881,4120,15331,5444,1702,1350,800
1833,0,14,91,5755,9077,50030,7633,12235,3863,1610,1233
1834,0,26,83,19190,37169,7640,10184,1104,4776,1465,1922
1835,0,54,88,12236,6428,8568,7444,3601,2568,1539,2978
1836,0,63,81,15553,15651,1332,5172,3062,2688,975,978
1837,0,66,70,14950,26168,11658,17225,6937,4046,2138,890
1838,0,67,78,8350,6784,11196,6600,8402,2606,2086,1315
1839,0,63,70,17985,22905,9563,5710,2599,2979,880,1611
1840,0,57,80,10417,7618,6556,5355,5616,1604,1206,1559
1841,0,63,74,117519,9870,2222,1952,1517,1608,468,244
1842,0,61,61,10022,27555,1873,7807,5617,3782,990,1118
